,gcrq,sjxh,cdh,vehicles,velocity
31915,2016/6/5,203,31,0.003796729,0.042248836
31916,2016/6/5,203,32,0.004127759,0.141309984
31917,2016/6/5,204,11,0.004816812,0.103440542
31918,2016/6/5,204,12,0.002058676,0.091934275
31919,2016/6/5,204,31,0.002706221,0.04456763
31920,2016/6/5,204,32,0.004094641,0.151223864
31921,2016/6/5,205,11,0.004830371,0.0936685
31922,2016/6/5,205,12,0.004187942,0.077562523
31923,2016/6/5,205,31,0.004207284,0.065235896
31924,2016/6/5,205,32,0.00374277,0.157003957
31925,2016/6/5,206,11,0.004092413,0.092114765
31926,2016/6/5,206,12,0.003131352,0.05794846
31927,2016/6/5,206,31,0.003521394,0.056281464
31928,2016/6/5,206,32,0.002865966,0.131080689
31929,2016/6/5,207,11,0.00412603,0.088507384
31930,2016/6/5,207,12,0.003618112,0.060210712
31931,2016/6/5,207,31,0.003910169,0.052638947
31932,2016/6/5,207,32,0.003198998,0.129522759
31933,2016/6/5,208,11,0.004108684,0.083398604
31934,2016/6/5,208,12,0.003310603,0.060869822
31935,2016/6/5,208,31,0.004221479,0.063845857
31936,2016/6/5,208,32,0.003297964,0.162170445
31937,2016/6/5,209,11,0.004225106,0.082306853
31938,2016/6/5,209,12,0.003179615,0.048885178
31939,2016/6/5,209,31,0.00410804,0.049426464
31940,2016/6/5,209,32,0.002711135,0.134954714
31941,2016/6/5,210,11,0.004386187,0.139290841
31942,2016/6/5,210,12,0.003885225,0.087667899
31943,2016/6/5,210,31,0.003798621,0.056362467
31944,2016/6/5,210,32,0.003196995,0.125812223
31945,2016/6/5,211,11,0.0052591,0.076071486
31946,2016/6/5,211,12,0.003915862,0.071620485
31947,2016/6/5,211,31,0.00352076,0.052851942
31948,2016/6/5,211,32,0.003661495,0.147319253
31949,2016/6/5,212,11,0.004458141,0.086005233
31950,2016/6/5,212,12,0.003228704,0.054188652
31951,2016/6/5,212,31,0.0040285,0.061196034
31952,2016/6/5,212,32,0.002780628,0.142058851
31953,2016/6/5,213,11,0.003687992,0.090677414
31954,2016/6/5,213,12,0.002563962,0.066713442
31955,2016/6/5,213,31,0.004664041,0.089224817
31956,2016/6/5,213,32,0.004308555,0.13781975
31957,2016/6/5,214,11,0.00442378,0.093861834
31958,2016/6/5,214,12,0.003828904,0.060832131
31959,2016/6/5,214,31,0.002823209,0.050011089
31960,2016/6/5,214,32,0.003146179,0.150502137
31961,2016/6/5,215,11,0.003598517,0.077796434
31962,2016/6/5,215,12,0.002563328,0.064249938
31963,2016/6/5,215,31,0.003134519,0.057435761
31964,2016/6/5,215,32,0.003773626,0.151631019
31965,2016/6/5,216,11,0.003856583,0.076705239
31966,2016/6/5,216,12,0.003958431,0.065207319
31967,2016/6/5,216,31,0.002839296,0.043979148
31968,2016/6/5,216,32,0.003916952,0.148848985
31969,2016/6/5,217,11,0.006953769,0.135651871
31970,2016/6/5,217,12,0.003564072,0.07796643
31971,2016/6/5,217,31,0.004263695,0.054103818
31972,2016/6/5,217,32,0.003119332,0.155115712
31973,2016/6/5,218,11,0.004422967,0.09459749
31974,2016/6/5,218,12,0.004137048,0.053613345
31975,2016/6/5,218,31,0.003914426,0.058157946
31976,2016/6/5,218,32,0.003635651,0.145329986
31977,2016/6/5,219,11,0.003388879,0.065716434
31978,2016/6/5,219,12,0.002893893,0.056352141
31979,2016/6/5,219,31,0.002920561,0.046240852
31980,2016/6/5,219,32,0.002988106,0.139209732
31981,2016/6/5,220,11,0.003505495,0.078712477
31982,2016/6/5,220,12,0.003247959,0.073055898
31983,2016/6/5,220,31,0.003309969,0.03992016
31984,2016/6/5,220,32,0.003170956,0.104328657
31985,2016/6/5,221,11,0.003569303,0.09228994
31986,2016/6/5,221,12,0.002162891,0.06451297
31987,2016/6/5,221,31,0.004300845,0.069283847
31988,2016/6/5,221,32,0.00333555,0.130099894
31989,2016/6/5,222,11,0.002396104,0.074273862
31990,2016/6/5,222,12,0.003133245,0.064137208
31991,2016/6/5,222,31,0.003828904,0.059510242
31992,2016/6/5,222,32,0.002605803,0.155363073
31993,2016/6/5,223,11,0.004241178,0.107739733
31994,2016/6/5,223,12,0.00357219,0.054903909
31995,2016/6/5,223,31,0.003715464,0.04652082
31996,2016/6/5,223,32,0.003713576,0.110590894
31997,2016/6/5,224,11,0.004303556,0.066971101
31998,2016/6/5,224,12,0.003815983,0.060290109
31999,2016/6/5,224,31,0.004380841,0.047127966
32000,2016/6/5,224,32,0.003074879,0.110148581
32001,2016/6/5,225,11,0.003642253,0.098093077
32002,2016/6/5,225,12,0.003247959,0.064417578
32003,2016/6/5,225,31,0.00373852,0.067052955
32004,2016/6/5,225,32,0.002848444,0.141427793
32005,2016/6/5,226,11,0.003113545,0.086767513
32006,2016/6/5,226,12,0.002666821,0.068003679
32007,2016/6/5,226,31,0.002531153,0.039476602
32008,2016/6/5,226,32,0.002184861,0.099536365
32009,2016/6/5,227,11,0.003319744,0.094922776
32010,2016/6/5,227,12,0.002482063,0.067695742
32011,2016/6/5,227,31,0.003409847,0.059438488
32012,2016/6/5,227,32,0.002745288,0.12699639
32013,2016/6/5,228,11,0.00362444,0.084572886
32014,2016/6/5,228,12,0.002563328,0.059147382
32015,2016/6/5,228,31,0.002372881,0.056813265
32016,2016/6/5,228,32,0.002405325,0.119434023
32017,2016/6/5,229,11,0.003606824,0.123771881
32018,2016/6/5,229,12,0.002109377,0.057990041
32019,2016/6/5,229,31,0.002741944,0.04410486
32020,2016/6/5,229,32,0.003296967,0.113991435
32021,2016/6/5,230,11,0.003570291,0.074440548
32022,2016/6/5,230,12,0.002936648,0.067972965
32023,2016/6/5,230,31,0.002255184,0.044200927
32024,2016/6/5,230,32,0.003665486,0.123446179
32025,2016/6/5,231,11,0.003896907,0.102319973
32026,2016/6/5,231,12,0.002563962,0.068176329
32027,2016/6/5,231,31,0.004140215,0.061348964
32028,2016/6/5,231,32,0.002831082,0.16969159
32029,2016/6/5,232,11,0.003488124,0.084104611
32030,2016/6/5,232,12,0.002774119,0.058899802
32031,2016/6/5,232,31,0.002336449,0.038367709
32032,2016/6/5,232,32,0.002948952,0.126237966
32033,2016/6/5,233,11,0.003623085,0.086997198
32034,2016/6/5,233,12,0.00290998,0.074068821
32035,2016/6/5,233,31,0.003796729,0.045464626
32036,2016/6/5,233,32,0.003177113,0.099949699
32037,2016/6/5,234,11,0.004150703,0.103080836
32038,2016/6/5,234,12,0.003342144,0.064341614
32039,2016/6/5,234,31,0.002532421,0.037127573
32040,2016/6/5,234,32,0.00317935,0.119297981
32041,2016/6/5,235,11,0.005602582,0.07461889
32042,2016/6/5,235,12,0.004416801,0.085298531
32043,2016/6/5,235,31,0.003213251,0.048083159
32044,2016/6/5,235,32,0.003373242,0.071465844
32045,2016/6/5,236,11,0.002647313,0.076771211
32046,2016/6/5,236,12,0.002839296,0.056465177
32047,2016/6/5,236,31,0.004922198,0.055273948
32048,2016/6/5,236,32,0.002997587,0.147967891
32049,2016/6/5,237,11,0.004885776,0.066112501
32050,2016/6/5,237,12,0.003894081,0.05311599
32051,2016/6/5,237,31,0.002726491,0.047506955
32052,2016/6/5,237,32,0.001974507,0.108503488
32053,2016/6/5,238,11,0.003957988,0.087983296
32054,2016/6/5,238,12,0.00259976,0.066128129
32055,2016/6/5,238,31,0.003895973,0.052203769
32056,2016/6/5,238,32,0.002917593,0.104554632
32057,2016/6/5,239,11,0.003271802,0.085160481
32058,2016/6/5,239,12,0.002647314,0.068588895
32059,2016/6/5,239,31,0.004833439,0.067059364
32060,2016/6/5,239,32,0.002824045,0.126415314
32061,2016/6/5,240,11,0.003403356,0.096735669
32062,2016/6/5,240,12,0.002667464,0.077907297
32063,2016/6/5,240,31,0.004137048,0.044025261
32064,2016/6/5,240,32,0.002563101,0.131808048
32065,2016/6/5,241,11,0.003657705,0.093124301
32066,2016/6/5,241,12,0.003442663,0.072664283
32067,2016/6/5,241,31,0.003459841,0.065925647
32068,2016/6/5,241,32,0.001996934,0.137980759
32069,2016/6/5,242,11,0.002510091,0.092686992
32070,2016/6/5,242,12,0.003861079,0.064693495
32071,2016/6/5,242,31,0.003167785,0.057832789
32072,2016/6/5,242,32,0.002970727,0.112639643
32073,2016/6/5,243,11,0.002883787,0.079475367
32074,2016/6/5,243,12,0.002482063,0.059648031
32075,2016/6/5,243,31,0.003504673,0.035484586
32076,2016/6/5,243,32,0.002039982,0.138352968
32077,2016/6/5,244,11,0.003558006,0.100124903
32078,2016/6/5,244,12,0.003358231,0.059481697
32079,2016/6/5,244,31,0.002369258,0.049887796
32080,2016/6/5,244,32,0.001795264,0.09438058
32081,2016/6/5,245,11,0.004156189,0.122766443
32082,2016/6/5,245,12,0.002267565,0.082517746
32083,2016/6/5,245,31,0.004409723,0.07458606
32084,2016/6/5,245,32,0.003104968,0.152085183
32085,2016/6/5,246,11,0.003439364,0.088171564
32086,2016/6/5,246,12,0.003095298,0.073622392
32087,2016/6/5,246,31,0.004372019,0.068500973
32088,2016/6/5,246,32,0.003785075,0.119071492
32089,2016/6/5,247,11,0.003879019,0.087916993
32090,2016/6/5,247,12,0.004186071,0.084623584
32091,2016/6/5,247,31,0.005023364,0.04510978
32092,2016/6/5,247,32,0.004022544,0.184254075
32093,2016/6/5,248,11,0.004319605,0.085075578
32094,2016/6/5,248,12,0.004481663,0.08687226
32095,2016/6/5,248,31,0.003785837,0.071407396
32096,2016/6/5,248,32,0.003586806,0.135246981
32097,2016/6/5,249,11,0.002717988,0.086576184
32098,2016/6/5,249,12,0.003504673,0.059214904
32099,2016/6/5,249,31,0.005578898,0.08647473
32100,2016/6/5,249,32,0.003655474,0.157965416
32101,2016/6/5,250,11,0.003410956,0.055170671
32102,2016/6/5,250,12,0.003056688,0.057145116
32103,2016/6/5,250,31,0.004812825,0.048764917
32104,2016/6/5,250,32,0.004343573,0.15524271
32105,2016/6/5,251,11,0.004047129,0.105784329
32106,2016/6/5,251,12,0.003782037,0.087072786
32107,2016/6/5,251,31,0.004458557,0.045076843
32108,2016/6/5,251,32,0.002983054,0.141046353
32109,2016/6/5,252,11,0.004487747,0.093886208
32110,2016/6/5,252,12,0.003429269,0.106610308
32111,2016/6/5,252,31,0.00369212,0.065016802
32112,2016/6/5,252,32,0.003110292,0.111547899
32113,2016/6/5,253,11,0.004204852,0.099925838
32114,2016/6/5,253,12,0.004477862,0.071966298
32115,2016/6/5,253,31,0.00478972,0.04085163
32116,2016/6/5,253,32,0.002833272,0.172471842
32117,2016/6/5,254,11,0.002863442,0.069357768
32118,2016/6/5,254,12,0.003926256,0.056140195
32119,2016/6/5,254,31,0.003731552,0.048959287
32120,2016/6/5,254,32,0.00287222,0.124712675
32121,2016/6/5,255,11,0.004207208,0.098730371
32122,2016/6/5,255,12,0.002596771,0.090863003
32123,2016/6/5,255,31,0.003248593,0.074012035
32124,2016/6/5,255,32,0.002275896,0.113203438
32125,2016/6/5,256,11,0.00307394,0.086734578
32126,2016/6/5,256,12,0.002287993,0.071331853
32127,2016/6/5,256,31,0.0034283,0.054916187
32128,2016/6/5,256,32,0.002686272,0.098899127
32129,2016/6/5,257,11,0.003382834,0.076298851
32130,2016/6/5,257,12,0.002209262,0.062323238
32131,2016/6/5,257,31,0.00266068,0.054116739
32132,2016/6/5,257,32,0.001903833,0.129468455
32133,2016/6/5,258,11,0.002521941,0.074494957
32134,2016/6/5,258,12,0.002531787,0.058627471
32135,2016/6/5,258,31,0.003038258,0.037194247
32136,2016/6/5,258,32,0.002338188,0.133176524
32137,2016/6/5,259,11,0.003538935,0.062160545
32138,2016/6/5,259,12,0.002968823,0.069295403
32139,2016/6/5,259,31,0.002368624,0.04286751
32140,2016/6/5,259,32,0.001405699,0.107900141
32141,2016/6/5,260,11,0.002395937,0.070618959
32142,2016/6/5,260,12,0.002531153,0.048902196
32143,2016/6/5,260,31,0.002531153,0.029274784
32144,2016/6/5,260,32,0.002331861,0.127655587
32145,2016/6/5,261,11,0.0022814,0.065939374
32146,2016/6/5,261,12,0.002210986,0.063198331
32147,2016/6/5,261,31,0.002856018,0.059918507
32148,2016/6/5,261,32,0.002872378,0.112664744
32149,2016/6/5,262,11,0.002793385,0.083247453
32150,2016/6/5,262,12,0.002076568,0.045827487
32151,2016/6/5,262,31,0.001671072,0.041693291
32152,2016/6/5,262,32,0.002071768,0.144740696
32153,2016/6/5,263,11,0.003112109,0.077755443
32154,2016/6/5,263,12,0.003358231,0.071004855
32155,2016/6/5,263,31,0.002163358,0.068106403
32156,2016/6/5,263,32,0.00247105,0.13945681
32157,2016/6/5,264,11,0.001809459,0.085568695
32158,2016/6/5,264,12,0.002239097,0.047793302
32159,2016/6/5,264,31,0.001966295,0.046061885
32160,2016/6/5,264,32,0.002675862,0.121763121
32161,2016/6/5,265,11,0.002466687,0.085639706
32162,2016/6/5,265,12,0.001005695,0.051339565
32163,2016/6/5,265,31,0.002433801,0.031936128
32164,2016/6/5,265,32,0.001583686,0.12959829
32165,2016/6/5,266,11,0.003262132,0.07629471
32166,2016/6/5,266,12,0.002336449,0.046839654
32167,2016/6/5,266,31,0.002005286,0.041494569
32168,2016/6/5,266,32,0.001733797,0.115240008
32169,2016/6/5,267,11,0.002434902,0.076144476
32170,2016/6/5,267,12,0.001784511,0.044940372
32171,2016/6/5,267,31,0.001265576,0.040031049
32172,2016/6/5,267,32,0.001540275,0.118983594
32173,2016/6/5,268,11,0.002524883,0.090900056
32174,2016/6/5,268,12,0.00191233,0.077748743
32175,2016/6/5,268,31,0.002631809,0.046315207
32176,2016/6/5,268,32,0.002044243,0.122462566
32177,2016/6/5,269,11,0.003446475,0.075133137
32178,2016/6/5,269,12,0.001729469,0.09363395
32179,2016/6/5,269,31,0.002338975,0.049569094
32180,2016/6/5,269,32,0.001779461,0.131563182
32181,2016/6/5,270,11,0.003152141,0.095994496
32182,2016/6/5,270,12,0.002105075,0.068221628
32183,2016/6/5,270,31,0.003407155,0.046490517
32184,2016/6/5,270,32,0.002059572,0.158700062
32185,2016/6/5,271,11,0.002058126,0.084817476
32186,2016/6/5,271,12,0.00157372,0.050514483
32187,2016/6/5,271,31,0.001963762,0.058981916
32188,2016/6/5,271,32,0.001926244,0.103354931
32189,2016/6/5,272,11,0.00247231,0.041562445
32190,2016/6/5,272,12,0.002129355,0.073209375
32191,2016/6/5,272,31,0.002449888,0.05420018
32192,2016/6/5,272,32,0.002155666,0.103053017
32193,2016/6/5,273,11,0.002394846,0.058098992
32194,2016/6/5,273,12,0.001687793,0.0701555
32195,2016/6/5,273,31,0.002433801,0.038922156
32196,2016/6/5,273,32,0.001616843,0.084129055
32197,2016/6/5,274,11,0.002004804,0.054709849
32198,2016/6/5,274,12,0.001399361,0.062529652
32199,2016/6/5,274,31,0.002603729,0.056485789
32200,2016/6/5,274,32,0.00137478,0.102222982
32201,2016/6/5,275,11,0.00274953,0.059040196
32202,2016/6/5,275,12,0.00188503,0.059695859
32203,2016/6/5,275,31,0.000974154,0.037193545
32204,2016/6/5,275,32,0.000912612,0.088183015
32205,2016/6/5,276,11,0.002294327,0.071309443
32206,2016/6/5,276,12,0.001834042,0.075558107
32207,2016/6/5,276,31,0.002842463,0.049100112
32208,2016/6/5,276,32,0.001473384,0.134087588
32209,2016/6/5,277,11,0.0015128,0.058470643
32210,2016/6/5,277,12,0.002076568,0.061362424
32211,2016/6/5,277,31,0.001597232,0.047841027
32212,2016/6/5,277,32,0.001202482,0.082061816
32213,2016/6/5,278,11,0.00171464,0.056329596
32214,2016/6/5,278,12,0.001301552,0.075927402
32215,2016/6/5,278,31,0.00194704,0.046240852
32216,2016/6/5,278,32,0.000972266,0.087429505
32217,2016/6/5,279,11,0.002066173,0.067068377
32218,2016/6/5,279,12,0.001621982,0.055572573
32219,2016/6/5,279,31,0.001495622,0.05180071
32220,2016/6/5,279,32,0.001014566,0.107584078
32221,2016/6/5,280,11,0.00273779,0.092823998
32222,2016/6/5,280,12,0.002644592,0.060980898
32223,2016/6/5,280,31,0.001752336,0.04657352
32224,2016/6/5,280,32,0.001423686,0.102235211
32225,2016/6/5,281,11,0.002123303,0.06568106
32226,2016/6/5,281,12,0.001464619,0.06224892
32227,2016/6/5,281,31,0.001557632,0.035928144
32228,2016/6/5,281,32,0.001828546,0.094847945
32229,2016/6/5,282,11,0.001228514,0.07632561
32230,2016/6/5,282,12,0.001540718,0.060147033
32231,2016/6/5,282,31,0.001987731,0.043048923
32232,2016/6/5,282,32,0.0015639,0.114661397
32233,2016/6/5,283,11,0.0024103,0.06761401
32234,2016/6/5,283,12,0.001769058,0.065718607
32235,2016/6/5,283,31,0.001168224,0.044355733
32236,2016/6/5,283,32,0.00109511,0.115596452
32237,2016/6/5,284,11,0.001538389,0.064238611
32238,2016/6/5,284,12,0.001914039,0.079140948
32239,2016/6/5,284,31,0.001623981,0.042770296
32240,2016/6/5,284,32,0.000786782,0.115704653
32241,2016/6/5,285,11,0.001834062,0.091745465
32242,2016/6/5,285,12,0.001168224,0.053670437
32243,2016/6/5,285,31,0.002374958,0.063206919
32244,2016/6/5,285,32,0.001565238,0.08272233
32245,2016/6/5,286,11,0.001476556,0.089437785
32246,2016/6/5,286,12,0.001362928,0.029496562
32247,2016/6/5,286,31,0.002336449,0.033710357
32248,2016/6/5,286,32,0.000671172,0.107109773
32249,2016/6/5,287,11,0.001637163,0.076739876
32250,2016/6/5,287,12,0.001382183,0.064110878
32251,2016/6/5,287,31,0.001654984,0.033710357
32252,2016/6/5,287,32,0.000989267,0.081678165
32253,2016/6/5,288,11,0.002751537,0.072541275
32254,2016/6/5,288,12,0.001313839,0.060333678
32255,2016/6/5,288,31,0.001364821,0.043215456
32256,2016/6/5,288,32,0.00123022,0.113131993
32257,2016/6/6,1,11,0.001782713,0.096019476
32258,2016/6/6,1,12,0.001267469,0.038751986
32259,2016/6/6,1,31,0.00108696,0.041700976
32260,2016/6/6,1,32,0.000922821,0.125145913
32261,2016/6/6,2,11,0.00091658,0.053013262
32262,2016/6/6,2,12,0.001265576,0.04812597
32263,2016/6/6,2,31,0.00146028,0.036704369
32264,2016/6/6,2,32,0.001292421,0.113696618
32265,2016/6/6,3,11,0.001979226,0.059797555
32266,2016/6/6,3,12,0.000989608,0.043277032
32267,2016/6/6,3,31,0.001265576,0.030494566
32268,2016/6/6,3,32,0.001232482,0.150153868
32269,2016/6/6,4,11,0.001725668,0.067779642
32270,2016/6/6,4,12,0.001281664,0.043656911
32271,2016/6/6,4,31,0.001300918,0.048143134
32272,2016/6/6,4,32,0.00087292,0.09980085
32273,2016/6/6,5,11,0.001635268,0.08300278
32274,2016/6/6,5,12,0.001008862,0.065201885
32275,2016/6/6,5,31,0.001963128,0.05281626
32276,2016/6/6,5,32,0.001309149,0.108908328
32277,2016/6/6,6,11,0.002188393,0.069119848
32278,2016/6/6,6,12,0.001445998,0.058794437
32279,2016/6/6,6,31,0.001091217,0.044366962
32280,2016/6/6,6,32,0.001108295,0.08831635
32281,2016/6/6,7,11,0.001623686,0.071358437
32282,2016/6/6,7,12,0.00046729,0.037391883
32283,2016/6/6,7,31,0.001869159,0.041383899
32284,2016/6/6,7,32,0.001168979,0.099897156
32285,2016/6/6,8,11,0.00196792,0.072754901
32286,2016/6/6,8,12,0.001784511,0.034000755
32287,2016/6/6,8,31,0.000701809,0.034434647
32288,2016/6/6,8,32,0.000626514,0.087947582
32289,2016/6/6,9,11,0.001518689,0.062536671
32290,2016/6/6,9,12,0.000896513,0.051771282
32291,2016/6/6,9,31,0.000799161,0.035191923
32292,2016/6/6,9,32,0.000887301,0.118358481
32293,2016/6/6,10,11,0.001418159,0.056769355
32294,2016/6/6,10,12,0.00108696,0.044578061
32295,2016/6/6,10,31,0.001808825,0.075711526
32296,2016/6/6,10,32,0.000856679,0.110405157
32297,2016/6/6,11,11,0.001037595,0.067245852
32298,2016/6/6,11,12,0.001411191,0.043104111
32299,2016/6/6,11,31,0.001184312,0.03541432
32300,2016/6/6,11,32,0.000530333,0.095551297
32301,2016/6/6,12,11,0.001343228,0.058124258
32302,2016/6/6,12,12,0.000908343,0.047153767
32303,2016/6/6,12,31,0.000876168,0.018962076
32304,2016/6/6,12,32,0.0007009,0.099270904
32305,2016/6/6,13,11,0.001174455,0.054198785
32306,2016/6/6,13,12,0.001168858,0.038018197
32307,2016/6/6,13,31,0.00091151,0.050969978
32308,2016/6/6,13,32,0.000827442,0.12744964
32309,2016/6/6,14,11,0.001890101,0.061057934
32310,2016/6/6,14,12,0.001305176,0.046967247
32311,2016/6/6,14,31,0.001495622,0.052997019
32312,2016/6/6,14,32,0.000743201,0.108182264
32313,2016/6/6,15,11,0.001033176,0.059844773
32314,2016/6/6,15,12,0.001200399,0.052670237
32315,2016/6/6,15,31,0.000975413,0.040216562
32316,2016/6/6,15,32,0.000641876,0.059745488
32317,2016/6/6,16,11,0.00117202,0.074834043
32318,2016/6/6,16,12,0.000989608,0.038291404
32319,2016/6/6,16,31,0.001070872,0.034264804
32320,2016/6/6,16,32,0.000790128,0.084303366
32321,2016/6/6,17,11,0.000708224,0.053539896
32322,2016/6/6,17,12,0.001072765,0.054294625
32323,2016/6/6,17,31,0.000681464,0.040031049
32324,2016/6/6,17,32,0.000530957,0.077780096
32325,2016/6/6,18,11,0.00126748,0.067238123
32326,2016/6/6,18,12,0.001269914,0.066296151
32327,2016/6/6,18,31,0.001184946,0.042685736
32328,2016/6/6,18,32,0.000606083,0.07535481
32329,2016/6/6,19,11,0.000839106,0.052360568
32330,2016/6/6,19,12,0.001005695,0.042735212
32331,2016/6/6,19,31,0.000778816,0.027389665
32332,2016/6/6,19,32,0.000642688,0.06422175
32333,2016/6/6,20,11,0.001478455,0.043945162
32334,2016/6/6,20,12,0.001396996,0.057752061
32335,2016/6/6,20,31,0.00077945,0.034998919
32336,2016/6/6,20,32,0.0003178,0.054310348
32337,2016/6/6,21,11,0.001129726,0.05899523
32338,2016/6/6,21,12,0.001184312,0.036917913
32339,2016/6/6,21,31,0.000895423,0.026719416
32340,2016/6/6,21,32,0.000512059,0.089798514
32341,2016/6/6,22,11,0.000935824,0.047611868
32342,2016/6/6,22,12,0.000619454,0.063164379
32343,2016/6/6,22,31,0.000778816,0.033377689
32344,2016/6/6,22,32,0.00034983,0.059984111
32345,2016/6/6,23,11,0.000819218,0.049139569
32346,2016/6/6,23,12,0.000698186,0.057180851
32347,2016/6/6,23,31,0.000584112,0.023952096
32348,2016/6/6,23,32,0.000724848,0.077589834
32349,2016/6/6,24,11,0.000798071,0.046939174
32350,2016/6/6,24,12,0.000714273,0.052564198
32351,2016/6/6,24,31,0.00048676,0.027722333
32352,2016/6/6,24,32,0.00076019,0.099606968
32353,2016/6/6,25,11,0.001419879,0.072086116
32354,2016/6/6,25,12,0.001051402,0.039387891
32355,2016/6/6,25,31,0.001206834,0.040360862
32356,2016/6/6,25,32,0.00074661,0.080174672
32357,2016/6/6,26,11,0.001194984,0.064998695
32358,2016/6/6,26,12,0.000681464,0.032712353
32359,2016/6/6,26,31,0.001362928,0.047571524
32360,2016/6/6,26,32,0.000527161,0.058939662
32361,2016/6/6,27,11,0.000732894,0.048208918
32362,2016/6/6,27,12,0.000616921,0.045887546
32363,2016/6/6,27,31,0.001168858,0.038682831
32364,2016/6/6,27,32,0.000638442,0.074350493
32365,2016/6/6,28,11,0.001030643,0.066050622
32366,2016/6/6,28,12,0.001008862,0.051603815
32367,2016/6/6,28,31,0.000681464,0.027278776
32368,2016/6/6,28,32,0.000370966,0.047990252
32369,2016/6/6,29,11,0.000552029,0.043239821
32370,2016/6/6,29,12,0.000992775,0.032439341
32371,2016/6/6,29,31,0.000507105,0.035810938
32372,2016/6/6,29,32,0.000405507,0.065660799
32373,2016/6/6,30,11,0.000818416,0.040130007
32374,2016/6/6,30,12,0.00042475,0.047906367
32375,2016/6/6,30,31,0.000778816,0.025837214
32376,2016/6/6,30,32,0.000330119,0.054209443
32377,2016/6/6,31,11,0.000701809,0.043022955
32378,2016/6/6,31,12,0.00011344,0.013551006
32379,2016/6/6,31,31,0.001070872,0.028720337
32380,2016/6/6,31,32,0.000176078,0.054804236
32381,2016/6/6,32,11,0.000914677,0.053848
32382,2016/6/6,32,12,0.000405496,0.029133702
32383,2016/6/6,32,31,0.000810991,0.027799736
32384,2016/6/6,32,32,0.000521211,0.04176961
32385,2016/6/6,33,11,0.000523994,0.041963676
32386,2016/6/6,33,12,0.000116606,0.018247612
32387,2016/6/6,33,31,0.000586005,0.040616182
32388,2016/6/6,33,32,0.000466426,0.047249383
32389,2016/6/6,34,11,0.000738587,0.056632984
32390,2016/6/6,34,12,0.000506015,0.032138255
32391,2016/6/6,34,31,0.000292056,0.024395653
32392,2016/6/6,34,32,0.000370966,0.054860301
32393,2016/6/6,35,11,0.000876168,0.034264804
32394,2016/6/6,35,12,0.000794904,0.050938826
32395,2016/6/6,35,31,0.000389408,0.026058993
32396,2016/6/6,35,32,0.000372859,0.044506296
32397,2016/6/6,36,11,0.000710116,0.05059865
32398,2016/6/6,36,12,0.00011344,0.011207508
32399,2016/6/6,36,31,0.000719973,0.039965077
32400,2016/6/6,36,32,0.000347475,0.068117827
32401,2016/6/6,37,11,0.000759573,0.041328033
32402,2016/6/6,37,12,0.000292056,0.034597472
32403,2016/6/6,37,31,0.000778816,0.026946108
32404,2016/6/6,37,32,0.000407583,0.045898358
32405,2016/6/6,38,11,0.000817325,0.053845895
32406,2016/6/6,38,12,0.000794904,0.03448274
32407,2016/6/6,38,31,3.28E-05,0.01780716
32408,2016/6/6,38,32,0.000217753,0.056012713
32409,2016/6/6,39,11,0.000838472,0.05391045
32410,2016/6/6,39,12,0.000230046,0.034622724
32411,2016/6/6,39,31,0.000682098,0.030366833
32412,2016/6/6,39,32,0.00056597,0.066693617
32413,2016/6/6,40,11,0.000506025,0.050672214
32414,2016/6/6,40,12,0.000292056,0.022066977
32415,2016/6/6,40,31,0.000603367,0.030290334
32416,2016/6/6,40,32,0.000533865,0.069666574
32417,2016/6/6,41,11,0.001140023,0.079060603
32418,2016/6/6,41,12,0.000350467,0.01996008
32419,2016/6/6,41,31,0.000350467,0.023819029
32420,2016/6/6,41,32,0.000282126,0.065461789
32421,2016/6/6,42,11,0.001228514,0.070767972
32422,2016/6/6,42,12,0.000502848,0.022202021
32423,2016/6/6,42,31,0.000522102,0.02749487
32424,2016/6/6,42,32,0.000438603,0.092671198
32425,2016/6/6,43,11,0.000790657,0.0751956
32426,2016/6/6,43,12,0.000389408,0.032712353
32427,2016/6/6,43,31,0.001267469,0.040049879
32428,2016/6/6,43,32,0.000829437,0.082046965
32429,2016/6/6,44,11,0.00119263,0.061089684
32430,2016/6/6,44,12,0.000876802,0.040909742
32431,2016/6/6,44,31,0.000892256,0.032186452
32432,2016/6/6,44,32,0.000451145,0.088372746
32433,2016/6/6,45,11,0.000658597,0.064812925
32434,2016/6/6,45,12,0.00048676,0.021845198
32435,2016/6/6,45,31,0.00097352,0.026724329
32436,2016/6/6,45,32,0.000504294,0.074420014
32437,2016/6/6,46,11,0.000447172,0.037269343
32438,2016/6/6,46,12,0.000389408,0.018407629
32439,2016/6/6,46,31,0.00042475,0.043697019
32440,2016/6/6,46,32,0.000507461,0.071231578
32441,2016/6/6,47,11,0.001299841,0.065040103
32442,2016/6/6,47,12,0.000794904,0.023457485
32443,2016/6/6,47,31,0.000522102,0.033936027
32444,2016/6/6,47,32,0.000478816,0.087083023
32445,2016/6/6,48,11,0.000981025,0.063256048
32446,2016/6/6,48,12,0.00048676,0.025948104
32447,2016/6/6,48,31,0.001012663,0.044995803
32448,2016/6/6,48,32,0.000565225,0.056757457
32449,2016/6/6,49,11,0.00113242,0.054394259
32450,2016/6/6,49,12,0.000778816,0.035262808
32451,2016/6/6,49,31,0.00194704,0.042137946
